Bus_Number;Bus_Type;PD_MW;QD_MVar;GS_MW;BS_MVar;BusArea;Vm;Va;BaseKV;LossZone;Vmax;Vmin;LAM_P;LAM_Q;MU_VMAX;MU_VMIN;Bus_Name;gis_x;gis_y
179;1;0.023002;0.009091;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;03004N;6.814.120.527.950.880;22.504.501.189.499.200
180;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;07035H;6.821.133.806.609.240;22.837.061.628.296.700
181;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;03004H;6.814.120.527.950.880;22.504.501.189.499.200
182;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;05001H;6.772.059.709.149.700;2.262.295.748.442.970
183;1;0.19484300000000002;0.077007;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;05001N;6.772.059.709.149.700;2.262.295.748.442.970
184;1;0.004059;0.001604;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;05031N;6.820.364.719.221.150;22.730.466.898.823.300
185;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;05031H;6.820.364.719.221.150;22.730.466.898.823.300
186;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K37;6.820.364.719.221.150;22.730.466.898.823.300
187;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K36;6.820.364.719.221.150;22.730.466.898.823.300
188;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;00460H-240;6.826.690.764.459.780;22.621.343.675.005.800
189;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;Prov. 09023H-1;6.813.975.794.888.950;22.519.335.144.458.800
190;1;0.240171;0.094922;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09075N-1;6.815.417.360.093.520;22.604.268.591.617.900
191;1;0.0469033;0.018537099999999997;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00125N;6.834.243.055.894.130;22.927.967.616.954.400
192;1;0.0706886;0.027937599999999996;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00153N-2;6.813.556.931.151.820;22.927.133.690.929.400
193;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;00255H-2;6.813.466.850.221.300;22.926.756.264.190.000
194;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;00460H1.T1;6.817.668.508.832.780;22.508.739.478.316.100
195;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;00460H2.T1;6.817.668.508.832.780;22.508.739.478.316.100
196;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K2348;6.772.059.709.149.700;2.262.295.748.442.970
197;1;0.284146;0.112302;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01058N;6.772.059.709.149.700;2.262.295.748.442.970
198;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01007H-1;6.770.552.611.496.110;22.755.423.862.145.000
199;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K2645;6.809.157.388.437.260;2.261.761.022.538.510
200;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K2647;6.809.157.388.437.260;2.261.761.022.538.510
201;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;K7003;6.769.366.362.863.460;22.774.308.882.629.100
202;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K1525;6.821.966.457.141.490;22.743.521.083.660.900
203;1;0.0;0.0;0.00104473;0.277047;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01068H.151;6.769.366.362.863.460;22.774.308.882.629.100
204;1;0.0;0.0;0.00104473;0.277047;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01068H.71;6.769.366.362.863.460;22.774.308.882.629.100
205;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;09022.2H;68.218.573.669.626;22.596.233.295.876.500
206;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;N..1817279;6.797.185.873.003.450;22.649.213.974.339.500
207;1;0.13530799999999998;0.053477;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01065.60N;6.786.569.817.997.360;2.268.987.266.117.180
208;1;0.006765;0.0026739999999999997;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01065.50N;6.786.569.817.997.360;2.268.987.266.117.180
209;1;0.006765;0.0026739999999999997;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09104N;6.810.827.044.598.940;22.535.328.352.873.000
210;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09062H;6.813.946.940.117.400;2.254.045.089.828.810
211;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;00098H-60;6.845.817.387.715.160;22.416.079.088.811.500
212;1;0.219875;0.0869;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09003N-2;6.815.611.707.891.070;22.497.741.644.810.500
213;1;0.0;0.0;0.0;0.0;3;1;0;0.42;1;1.5;0.5;0;0;0;0;00098N-5;6.845.817.387.715.160;22.416.079.088.811.500
214;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;00098H-2;6.845.817.387.715.160;22.416.079.088.811.500
215;1;0.1;0.039523;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01069N;6.771.959.610.744.750;22.654.857.454.455.200
216;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;08025H;6.812.561.257.818.070;22.842.156.606.169.200
217;1;0.23814200000000002;0.09412000000000001;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01061N-1;6.787.446.720.321.810;22.680.365.514.029.100
218;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K223;6.832.335.457.995.980;22.784.675.658.379.400
219;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K221;6.817.122.345.604.610;22.756.072.531.346.000
220;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;05005H-2;6.772.059.709.149.700;2.262.295.748.442.970
221;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00200H-13;6.817.122.345.604.610;22.756.072.531.346.000
222;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00200H-17;6.817.122.345.604.610;22.756.072.531.346.000
223;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00200H-19;6.817.122.345.604.610;22.756.072.531.346.000
224;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00200H-11;6.817.122.345.604.610;22.756.072.531.346.000
225;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00200H-35;6.817.122.345.604.610;22.756.072.531.346.000
226;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00200H-1;6.817.122.345.604.610;22.756.072.531.346.000
227;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00200H-3;6.817.122.345.604.610;22.756.072.531.346.000
228;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;01037H-4;6.784.014.897.224.020;22.702.153.774.959.000
229;1;0.0;0.0;0.0;0.0;5;1;0;16.8;1;1.5;0.5;0;0;0;0;01057H-471;6.774.874.396.202.880;22.679.963.823.891.800
230;1;0.0;0.0;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00101N-2;6.834.534.607.208.420;227.700.111.350.555
231;1;0.096069;0.037969;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00101N-1;6.834.534.607.208.420;227.700.111.350.555
232;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;00460H-41;682.672.702.489.893;22.650.596.572.529.100
233;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;K1533;6.772.519.213.702.750;2.290.695.155.480.420
234;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;K1532;6.772.519.213.702.750;2.290.695.155.480.420
235;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01003H;6.764.445.833.337.150;22.589.314.872.569.900
236;1;0.401864;0.158826;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01003N-1;6.764.445.833.337.150;22.589.314.872.569.900
237;1;0.152221;0.060162;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01029N-2;6.768.794.638.168.220;22.585.894.733.647.400
238;1;0.15695699999999999;0.062033000000000005;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01029N-1;6.768.794.638.168.220;22.585.894.733.647.400
239;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01029H;6.768.794.638.168.220;22.585.894.733.647.400
240;1;0.138691;0.054814;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;02004N;6.760.557.972.794.210;22.585.490.572.618.100
241;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;02004H;6.760.557.972.794.210;22.585.490.572.618.100
242;1;0.204315;0.08075;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01027N-2;6.768.384.978.903.970;22.662.554.568.639.900
243;1;0.204315;0.08075;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01027N-1;6.768.384.978.903.970;22.662.554.568.639.900
244;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01027H;6.768.384.978.903.970;22.662.554.568.639.900
245;1;0.210404;0.08315700000000001;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01008N;6.762.509.748.147.550;2.275.684.028.992.890
246;1;0.217846;0.08609800000000001;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09011N-2;6.820.852.500.369.060;22.346.045.356.494.100
247;1;0.0;0.0;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09011N-1;6.820.852.500.369.060;22.346.045.356.494.100
248;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09011H-3;6.820.852.500.369.060;22.346.045.356.494.100
249;1;0.07374299999999999;0.029144999999999997;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09051N;6.812.447.470.474.960;22.281.071.668.107.000
250;1;0.11162899999999999;0.044119;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09017N-1;6.815.890.475.827.080;22.346.713.198.134.300
251;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09017H;6.815.890.475.827.080;22.346.713.198.134.300
252;1;0.0;0.0;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09076N-1;6.814.126.327.071.480;22.353.943.850.873.500
253;1;0.03721;0.014706;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09076N-2;6.814.126.327.071.480;22.353.943.850.873.500
254;1;0.244907;0.09679299999999999;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09019N-2;68.178.655.023.936;22.586.981.642.763.300
255;1;0.244231;0.096526;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09019N-1;68.178.655.023.936;22.586.981.642.763.300
256;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09019H;68.178.655.023.936;22.586.981.642.763.300
257;1;0.442457;0.17487;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09091N-1;6.819.461.396.224.010;22.596.070.455.288.300
258;1;0.24220100000000003;0.095724;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09048N-2;6.817.482.428.211.120;2.261.402.677.465.600
259;1;0.24220100000000003;0.095724;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09048N-1;6.817.482.428.211.120;2.261.402.677.465.600
260;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;09048H;6.817.482.428.211.120;2.261.402.677.465.600
261;1;0.43975;0.1738;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09024N-1;682.338.340.853.812;2.262.542.533.717.370
262;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;09024H;682.338.340.853.812;2.262.542.533.717.370
263;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00120H-1;6.834.252.023.139.370;22.805.758.373.540.200
264;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;00132H-6;6.833.521.413.035.000;2.284.418.893.257.710
265;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00132H-7;6.833.521.413.035.000;2.284.418.893.257.710
266;1;0.19899999999999998;0.07865;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;00132H-2;6.833.521.413.035.000;2.284.418.893.257.710
267;1;0.018000000000000002;0.007114;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00131H-1;6.833.861.870.505.620;22.820.775.349.373.700
268;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00131H-2;6.833.861.870.505.620;22.820.775.349.373.700
269;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;K1050;6.807.163.110.839.380;22.744.140.581.219.200
270;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;K1048;6.807.163.110.839.380;22.744.140.581.219.200
271;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;K1045;6.807.163.110.839.380;22.744.140.581.219.200
272;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;K1044;6.807.163.110.839.380;22.744.140.581.219.200
273;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;K1042;6.832.023.197.193.330;2.279.790.990.103.950
274;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;K528;6.842.461.708.986.590;22.549.926.806.368.800
275;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;K527;6.842.461.708.986.590;22.549.926.806.368.800
276;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;K525;6.845.817.387.715.160;22.416.079.088.811.500
277;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;K523;6.852.307.486.711.940;22.310.685.273.635.300
278;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;00098H;6.845.817.387.715.160;22.416.079.088.811.500
279;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;03096H;6.852.307.486.711.940;22.310.685.273.635.300
280;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K508;680.959.736.989.053;22.555.114.047.503.800
281;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K65;6.768.530.781.651.170;22.844.223.077.540.400
282;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;05045H;6.832.335.457.995.980;22.784.675.658.379.400
283;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K58;6.832.335.457.995.980;22.784.675.658.379.400
284;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K57;6.832.335.457.995.980;22.784.675.658.379.400
285;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K54;6.832.335.457.995.980;22.784.675.658.379.400
286;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;05003H;6.827.627.275.550.190;22.855.097.850.348.900
287;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;05009H;6.820.364.719.221.150;22.730.466.898.823.300
288;1;0.284823;0.112569;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;05009N;6.820.364.719.221.150;22.730.466.898.823.300
289;1;0.188078;0.07433300000000001;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;05008N;6.820.364.719.221.150;22.730.466.898.823.300
290;1;0.178606;0.07059;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;05003N-2;6.827.627.275.550.190;22.855.097.850.348.900
291;1;0.046823800000000006;0.018505900000000002;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00141N;6.827.627.275.550.190;22.855.097.850.348.900
292;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00141H;6.827.627.275.550.190;22.855.097.850.348.900
293;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;00460H-330;6.817.819.408.445.330;2.253.642.843.707.560
294;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;00460H-2610;6.810.426.031.253.850;22.571.757.559.531.500
295;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;00010H1.T1;6.807.163.110.839.380;22.744.140.581.219.200
296;1;0.125591;0.049636599999999996;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09067N-1;6.817.668.508.832.780;22.508.739.478.316.100
297;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;K2568;6.763.858.215.891.060;22.782.292.576.726.100
298;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;K233;676.798.378.861.845;22.555.752.293.116.100
299;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;K2008;6.792.887.185.829.980;22.632.444.227.066.200
300;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;00400H-6;6.816.922.096.233.210;2.267.242.598.161.880
301;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;K3544;677.007.021.890.495;22.797.495.102.226.700
302;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;K7001;6.769.366.362.863.460;22.774.308.882.629.100
303;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;K7002;6.769.366.362.863.460;22.774.308.882.629.100
304;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;K22;6.769.366.362.863.460;22.774.308.882.629.100
305;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01068H.61;6.769.366.362.863.460;22.774.308.882.629.100
306;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01068H.41;6.769.366.362.863.460;22.774.308.882.629.100
307;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09039H-1;6.833.392.777.480.220;22.286.757.355.956.300
308;1;0.0;0.0;0.0;0.0;4;1;0;16.8;1;1.5;0.5;0;0;0;0;03096H-3;6.852.307.486.711.940;22.310.685.273.635.300
309;1;0.0;0.0;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;00102N-1;6.832.335.457.995.980;22.784.675.658.379.400
310;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00200H-25;6.817.122.345.604.610;22.756.072.531.346.000
311;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01021H;6.782.652.958.464.060;22.891.779.562.539.700
312;1;0.014534299999999998;0.00574452;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;05039N;6.768.530.781.651.170;22.844.223.077.540.400
313;1;0.0;0.0;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01072N;6.768.530.781.651.170;22.844.223.077.540.400
314;1;0.0;0.0;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;05047N;682.159.244.827.738;2.261.584.046.656.350
315;1;0.0;0.0;0.0;0.0;3;1;0;16.8;1;1.5;0.5;0;0;0;0;09093H-5;682.159.244.827.738;2.261.584.046.656.350
316;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00220H-26;6.821.966.457.141.490;22.743.521.083.660.900
317;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00220H-24;6.821.966.457.141.490;22.743.521.083.660.900
318;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;00100H-1;68.323.657.254.209;22.774.701.154.243.000
319;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00100H-7;68.323.657.254.209;22.774.701.154.243.000
320;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00100H-9;68.323.657.254.209;22.774.701.154.243.000
321;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00100H-11;68.323.657.254.209;22.774.701.154.243.000
322;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00100H-16;68.323.657.254.209;22.774.701.154.243.000
323;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00100H-13;68.323.657.254.209;22.774.701.154.243.000
324;1;0.0;0.0;0.0;0.0;1;1;0;16.8;1;1.5;0.5;0;0;0;0;00100H-15;68.323.657.254.209;22.774.701.154.243.000
325;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00100H-10;68.323.657.254.209;22.774.701.154.243.000
326;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00100H-8;68.323.657.254.209;22.774.701.154.243.000
327;1;0.0;0.0;0.0;0.0;2;1;0;16.8;1;1.5;0.5;0;0;0;0;00100H-14;68.323.657.254.209;22.774.701.154.243.000
328;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01057H-2B;6.774.874.396.202.880;22.679.963.823.891.800
329;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01057H-1B;6.774.874.396.202.880;22.679.963.823.891.800
330;1;0.186048;0.073531;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;02002N;6.767.336.858.786.620;2.250.778.209.029.130
331;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;02002H;6.767.336.858.786.620;2.250.778.209.029.130
332;1;0.08659700000000001;0.034225;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;02005N;6.765.330.447.201.450;22.491.592.571.759.200
333;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;02005H;6.765.330.447.201.450;22.491.592.571.759.200
334;1;0.17995899999999998;0.071125;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;02003N-2;6.763.845.235.799.190;22.532.801.891.908.700
335;1;0.18401900000000002;0.072729;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;02003N-1;6.763.845.235.799.190;22.532.801.891.908.700
336;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;02003H;6.763.845.235.799.190;22.532.801.891.908.700
337;1;0.19078399999999998;0.075403;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01006N-1;676.798.378.861.845;22.555.752.293.116.100
338;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01006H;676.798.378.861.845;22.555.752.293.116.100
339;1;0.39712800000000004;0.15695499999999998;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01018N-2;677.085.343.157.523;22.586.716.400.657.900
340;1;0.39712800000000004;0.15695499999999998;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;01018N-1;677.085.343.157.523;22.586.716.400.657.900
341;1;0.0;0.0;0.0;0.0;6;1;0;16.8;1;1.5;0.5;0;0;0;0;01018H;677.085.343.157.523;22.586.716.400.657.900
342;1;0.082538;0.032621;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09033N-1;6.810.848.566.705.040;2.220.419.522.292.760
343;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09033H-3;6.810.848.566.705.040;2.220.419.522.292.760
344;1;0.163722;0.064707;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09040N-3;6.812.411.206.998.930;22.245.128.162.244.700
345;1;0.000677;0.000267;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09040N-1;6.812.411.206.998.930;22.245.128.162.244.700
346;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09040H;6.812.411.206.998.930;22.245.128.162.244.700
347;1;0.11433499999999999;0.045188;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09016N-3;6.813.740.708.118.950;22.201.079.302.311.500
348;1;0.10418699999999999;0.041177;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09016N-1;6.813.740.708.118.950;22.201.079.302.311.500
349;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09016H;6.813.740.708.118.950;22.201.079.302.311.500
350;1;0.022326;0.008824;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09064N;6.831.344.462.136.730;2.205.846.450.253.120
351;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09064H;6.831.344.462.136.730;2.205.846.450.253.120
352;1;0.013531;0.0053479999999999995;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09061N;6.816.912.645.171.690;2.204.756.058.060.670
353;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09061H;6.816.912.645.171.690;2.204.756.058.060.670
354;1;0.004736;0.001872;0.0;0.0;7;1;0;0.42;1;1.5;0.5;0;0;0;0;09065N;6.820.208.220.305.180;2.202.495.970.859.860
355;1;0.0;0.0;0.0;0.0;8;1;0;16.8;1;1.5;0.5;0;0;0;0;09065H;6.820.208.220.305.180;2.202.495.970.859.860
